OTU,ALancangBesar,BPari,CTidung,DKarangBeras,EPramuka,FKotok,GSepa
3692,ASV22985,0,0,0,1,1,1,1
3693,ASV23079,1,0,1,1,0,1,0
3694,ASV23155,1,0,0,1,1,0,1
3695,ASV23702,0,0,1,1,1,0,1
3696,ASV23742,0,0,0,1,1,1,1
3697,ASV23743,1,0,1,1,0,0,1
3698,ASV23776,1,0,0,1,1,1,0
3699,ASV23787,1,0,0,1,0,1,1
3700,ASV23817,1,1,1,0,0,1,0
3701,ASV24495,0,1,1,0,0,1,1
3702,ASV24583,0,0,0,1,1,1,1
3703,ASV24747,0,1,0,1,1,0,1
3704,ASV24840,0,0,0,1,1,1,1
3705,ASV25142,0,0,1,1,1,0,1
3706,ASV25403,0,1,0,1,1,0,1
3707,ASV25454,0,1,0,1,1,0,1
3708,ASV25600,0,1,1,1,0,1,0
3709,ASV25785,0,0,1,0,1,1,1
3710,ASV25835,0,1,1,1,1,0,0
3711,ASV25929,1,0,0,1,1,0,1
3712,ASV26089,0,1,1,1,0,0,1
3713,ASV26215,0,0,1,1,0,1,1
3714,ASV26380,0,1,1,0,0,1,1
3715,ASV26502,0,1,1,0,1,0,1
3716,ASV26614,0,1,1,1,0,1,0
3717,ASV26790,0,0,0,1,1,1,1
3718,ASV26860,0,0,1,1,1,0,1
3719,ASV26920,1,1,1,0,1,0,0
3720,ASV27012,0,0,1,1,1,0,1
3721,ASV27053,0,0,1,0,1,1,1
3722,ASV27164,0,1,0,1,1,0,1
3723,ASV40,0,0,1,0,1,1,0
3724,ASV84,0,1,1,0,0,1,0
3725,ASV181,0,0,1,1,1,0,0
3726,ASV183,0,0,1,0,1,0,1
3727,ASV202,0,0,0,1,1,0,1
3728,ASV215,0,0,1,0,0,1,1
3729,ASV300,0,1,0,1,0,1,0
3730,ASV305,0,1,0,0,1,0,1
3731,ASV311,0,0,1,1,1,0,0
3732,ASV318,0,0,0,0,1,1,1
3733,ASV369,0,0,0,0,1,1,1
3734,ASV375,0,0,1,1,1,0,0
3735,ASV390,0,1,0,1,1,0,0
3736,ASV395,0,0,1,0,0,1,1
3737,ASV481,0,0,1,0,1,0,1
3738,ASV490,0,0,0,1,1,0,1
3739,ASV498,0,0,1,0,0,1,1
3740,ASV554,0,1,1,0,0,1,0
3741,ASV584,0,1,0,0,1,0,1
3742,ASV634,0,0,1,0,0,1,1
3743,ASV680,0,1,1,1,0,0,0
3744,ASV694,0,1,0,1,0,0,1
3745,ASV775,0,0,1,1,0,0,1
3746,ASV833,0,0,1,0,1,0,1
3747,ASV844,0,1,1,0,1,0,0
3748,ASV890,0,1,1,0,0,1,0
3749,ASV906,0,0,1,0,0,1,1
3750,ASV939,0,0,0,1,1,0,1
3751,ASV942,0,0,0,0,1,1,1
3752,ASV975,0,0,1,0,0,1,1
3753,ASV977,0,0,1,1,0,1,0
3754,ASV1004,0,1,0,1,0,0,1
3755,ASV1036,0,0,1,0,1,1,0
3756,ASV1106,0,1,0,0,1,0,1
3757,ASV1145,0,0,0,1,1,0,1
3758,ASV1173,0,0,1,1,0,1,0
3759,ASV1204,0,0,1,1,1,0,0
3760,ASV1276,1,1,0,0,0,0,1
3761,ASV1317,1,1,0,0,0,0,1
3762,ASV1348,1,0,0,1,0,0,1
3763,ASV1362,0,0,1,0,1,0,1
3764,ASV1375,0,0,0,1,0,1,1
3765,ASV1388,0,0,0,0,1,1,1
3766,ASV1396,0,0,0,1,1,0,1
3767,ASV1406,0,0,0,0,1,1,1
3768,ASV1458,0,0,0,1,1,1,0
3769,ASV1524,0,0,1,1,0,0,1
3770,ASV1587,0,0,1,1,0,0,1
3771,ASV1605,0,1,1,0,0,0,1
3772,ASV1617,0,0,1,1,0,1,0
3773,ASV1627,0,0,1,1,1,0,0
3774,ASV1634,0,1,0,1,1,0,0
3775,ASV1665,0,0,1,0,1,1,0
3776,ASV1766,0,0,1,0,1,0,1
3777,ASV1783,0,0,1,0,1,1,0
3778,ASV1793,0,0,0,1,1,0,1
3779,ASV1799,1,0,0,0,1,0,1
3780,ASV1818,0,0,0,1,1,0,1
3781,ASV1878,1,1,1,0,0,0,0
3782,ASV1912,0,1,0,1,1,0,0
3783,ASV1953,0,0,0,1,1,0,1
3784,ASV2011,1,0,0,1,1,0,0
3785,ASV2013,0,1,0,0,0,1,1
3786,ASV2027,0,0,0,0,1,1,1
3787,ASV2141,0,0,0,1,1,0,1
3788,ASV2155,1,0,0,1,1,0,0
3789,ASV2191,0,0,1,0,1,0,1
3790,ASV2260,0,0,0,1,1,0,1
3791,ASV2306,0,0,1,0,0,1,1
3792,ASV2343,1,0,1,0,1,0,0
3793,ASV2345,0,1,0,0,1,1,0
3794,ASV2383,0,0,0,1,1,0,1
3795,ASV2476,0,1,0,0,1,0,1
3796,ASV2510,0,1,0,1,0,0,1
3797,ASV2535,0,0,0,0,1,1,1
3798,ASV2536,0,1,1,0,1,0,0
3799,ASV2544,1,0,1,0,0,1,0
3800,ASV2567,1,0,0,0,1,0,1
3801,ASV2590,0,0,1,1,1,0,0
3802,ASV2637,0,1,0,1,0,0,1
3803,ASV2768,0,0,1,1,0,1,0
3804,ASV2916,0,0,1,1,0,1,0
3805,ASV2932,0,0,0,1,1,1,0
3806,ASV2979,0,0,0,1,0,1,1
3807,ASV3009,0,1,0,1,0,0,1
3808,ASV3024,0,0,1,0,0,1,1
3809,ASV3060,0,0,0,1,0,1,1
3810,ASV3129,0,1,0,0,1,0,1
3811,ASV3130,0,0,1,1,0,0,1
3812,ASV3145,0,1,1,1,0,0,0
3813,ASV3158,0,1,0,0,0,1,1
3814,ASV3197,0,0,1,1,0,1,0
3815,ASV3199,0,0,0,1,0,1,1
3816,ASV3235,0,0,1,1,1,0,0
3817,ASV3247,0,0,1,1,1,0,0
3818,ASV3279,0,0,1,0,1,1,0
3819,ASV3297,0,0,1,0,1,1,0
3820,ASV3325,0,1,0,1,0,0,1
3821,ASV3327,0,0,0,1,1,0,1
3822,ASV3375,1,0,0,1,1,0,0
3823,ASV3402,1,1,0,0,0,1,0
3824,ASV3404,0,0,0,1,1,1,0
3825,ASV3413,0,0,1,1,1,0,0
3826,ASV3445,0,1,1,0,0,1,0
3827,ASV3493,0,1,1,0,1,0,0
3828,ASV3525,0,0,1,1,1,0,0
3829,ASV3533,0,0,1,1,1,0,0
3830,ASV3559,0,0,0,0,1,1,1
3831,ASV3560,0,0,0,0,1,1,1
3832,ASV3598,0,0,0,1,1,0,1
3833,ASV3623,0,0,1,0,0,1,1
3834,ASV3630,1,0,1,0,0,1,0
3835,ASV3641,0,0,0,1,0,1,1
3836,ASV3646,1,0,0,1,1,0,0
3837,ASV3651,0,1,0,1,1,0,0
3838,ASV3685,0,0,0,0,1,1,1
3839,ASV3691,0,0,0,1,1,0,1
3840,ASV3694,0,0,1,1,0,1,0
3841,ASV3696,0,0,0,1,1,0,1
3842,ASV3699,0,0,1,0,1,0,1
3843,ASV3703,0,0,1,0,1,1,0
3844,ASV3704,0,0,0,0,1,1,1
3845,ASV3717,0,0,1,1,0,1,0
3846,ASV3733,0,1,0,0,0,1,1
3847,ASV3744,0,0,0,1,1,0,1
3848,ASV3764,0,1,0,0,0,1,1
3849,ASV3773,0,0,1,1,1,0,0
3850,ASV3825,0,0,0,1,1,0,1
3851,ASV3899,0,0,1,1,0,1,0
3852,ASV3962,0,0,0,1,1,0,1
3853,ASV3988,0,1,0,1,0,0,1
3854,ASV4010,0,0,1,0,1,1,0
3855,ASV4011,0,1,0,1,0,0,1
3856,ASV4066,0,0,1,1,0,1,0
3857,ASV4192,0,0,1,1,1,0,0
3858,ASV4194,0,1,1,0,1,0,0
3859,ASV4253,1,0,0,0,1,0,1
3860,ASV4265,0,0,0,0,1,1,1
3861,ASV4297,0,0,1,0,1,1,0
3862,ASV4348,0,1,1,0,0,0,1
3863,ASV4355,0,0,0,1,1,0,1
3864,ASV4416,0,1,0,1,0,0,1
3865,ASV4417,0,0,1,1,1,0,0
3866,ASV4475,1,0,0,1,1,0,0
3867,ASV4477,0,1,0,1,1,0,0
3868,ASV4491,1,0,0,1,0,1,0
3869,ASV4504,1,0,1,1,0,0,0
3870,ASV4512,0,1,0,0,1,0,1
3871,ASV4531,1,0,1,1,0,0,0
3872,ASV4566,1,0,1,0,0,1,0
3873,ASV4730,1,1,0,0,0,1,0
3874,ASV4747,0,1,1,0,0,1,0
3875,ASV4771,0,0,1,0,0,1,1
3876,ASV4826,0,0,1,1,0,1,0
3877,ASV4844,0,1,1,0,0,1,0
3878,ASV4888,0,0,1,1,1,0,0
3879,ASV4906,1,0,0,0,1,1,0
3880,ASV4950,0,0,1,1,0,0,1
3881,ASV5000,0,0,1,0,0,1,1
3882,ASV5003,0,0,1,0,1,0,1
3883,ASV5024,0,0,1,1,1,0,0
3884,ASV5026,0,0,1,1,0,1,0
3885,ASV5108,0,0,0,1,1,1,0
3886,ASV5116,0,0,1,1,0,0,1
3887,ASV5169,0,0,1,1,0,1,0
3888,ASV5197,0,0,0,0,1,1,1
3889,ASV5201,0,1,0,1,1,0,0
3890,ASV5222,0,1,1,0,0,0,1
3891,ASV5260,0,0,0,1,0,1,1
3892,ASV5272,0,0,1,0,1,0,1
3893,ASV5287,0,0,1,0,0,1,1
3894,ASV5293,1,0,0,0,1,0,1
3895,ASV5315,0,1,1,0,1,0,0
3896,ASV5327,0,0,1,1,1,0,0
3897,ASV5343,0,1,0,1,0,1,0
3898,ASV5362,0,0,1,0,1,1,0
3899,ASV5376,0,0,0,1,1,0,1
3900,ASV5394,0,1,1,0,0,1,0
3901,ASV5405,0,0,0,1,0,1,1
3902,ASV5436,0,1,0,0,1,0,1
3903,ASV5454,0,0,1,0,0,1,1
3904,ASV5489,0,0,1,1,1,0,0
3905,ASV5501,0,0,1,1,1,0,0
3906,ASV5528,0,0,0,1,1,0,1
3907,ASV5637,0,0,0,1,1,1,0
3908,ASV5649,0,0,1,1,0,0,1
3909,ASV5675,1,0,1,0,1,0,0
3910,ASV5680,1,0,0,0,0,1,1
3911,ASV5691,1,0,1,0,1,0,0
3912,ASV5699,1,0,1,0,1,0,0
3913,ASV5752,0,0,0,0,1,1,1
3914,ASV5754,0,0,0,0,1,1,1
3915,ASV5778,0,1,0,1,0,0,1
3916,ASV5797,0,0,1,1,1,0,0
3917,ASV5848,1,0,0,0,1,0,1
3918,ASV5889,0,0,0,1,1,0,1
3919,ASV5909,0,0,1,1,1,0,0
3920,ASV5935,0,0,1,0,0,1,1
3921,ASV5939,0,1,1,0,0,0,1
3922,ASV5963,0,0,1,0,1,1,0
3923,ASV5971,0,0,0,0,1,1,1
3924,ASV6001,1,1,0,0,0,0,1
3925,ASV6036,0,0,1,0,1,1,0
3926,ASV6042,0,1,1,1,0,0,0
3927,ASV6046,1,1,0,0,1,0,0
3928,ASV6053,0,0,1,1,1,0,0
3929,ASV6092,1,0,0,0,1,0,1
3930,ASV6113,0,0,1,1,0,0,1
3931,ASV6158,0,0,1,1,0,1,0
3932,ASV6178,0,0,0,1,1,0,1
3933,ASV6182,0,0,0,1,1,0,1
3934,ASV6196,0,0,1,1,1,0,0
3935,ASV6235,0,0,1,0,0,1,1
3936,ASV6291,0,0,1,0,1,0,1
3937,ASV6301,0,1,0,0,1,0,1
3938,ASV6344,0,0,1,1,1,0,0
3939,ASV6361,0,0,1,1,0,1,0
3940,ASV6397,0,0,0,0,1,1,1
3941,ASV6401,0,0,1,1,0,1,0
3942,ASV6448,0,0,0,1,1,0,1
3943,ASV6484,0,1,1,1,0,0,0
3944,ASV6522,1,0,0,0,1,0,1
3945,ASV6533,0,0,1,0,0,1,1
3946,ASV6536,0,1,0,1,0,0,1
3947,ASV6557,1,0,1,0,0,1,0
3948,ASV6615,0,0,1,0,1,1,0
3949,ASV6625,0,1,1,1,0,0,0
3950,ASV6632,0,1,1,1,0,0,0
3951,ASV6666,0,0,0,1,1,1,0
3952,ASV6671,0,0,1,1,0,0,1
3953,ASV6684,0,1,1,0,0,1,0
3954,ASV6715,0,0,0,1,1,0,1
3955,ASV6731,1,0,0,0,1,0,1
3956,ASV6733,0,0,1,1,0,1,0
3957,ASV6752,0,0,1,1,1,0,0
3958,ASV6821,0,1,1,0,0,0,1
3959,ASV6838,0,0,0,1,1,1,0
3960,ASV6868,0,0,1,0,1,1,0
3961,ASV6878,0,0,1,1,0,1,0
3962,ASV6938,0,0,1,1,1,0,0
3963,ASV6952,0,1,1,0,1,0,0
3964,ASV7007,0,0,1,1,0,0,1
3965,ASV7049,0,1,1,0,1,0,0
3966,ASV7084,0,1,0,0,0,1,1
3967,ASV7113,0,0,0,0,1,1,1
3968,ASV7125,1,0,0,0,0,1,1
3969,ASV7142,1,1,1,0,0,0,0
3970,ASV7163,0,0,0,0,1,1,1
3971,ASV7461,0,0,1,1,0,0,1
3972,ASV7476,0,1,0,0,1,0,1
3973,ASV7518,0,0,1,1,1,0,0
3974,ASV7578,1,0,0,1,0,1,0
3975,ASV7611,0,1,0,1,1,0,0
3976,ASV7617,1,1,0,0,0,0,1
3977,ASV7659,0,0,1,0,0,1,1
3978,ASV7661,0,0,1,0,1,0,1
3979,ASV7689,0,0,0,1,1,0,1
3980,ASV7714,0,0,0,0,1,1,1
3981,ASV7744,0,1,0,1,0,0,1
3982,ASV7746,0,1,1,0,0,0,1
3983,ASV7771,1,0,1,1,0,0,0
3984,ASV7847,0,1,1,0,0,0,1
3985,ASV7878,0,0,1,0,0,1,1
3986,ASV7891,0,1,0,1,0,0,1
3987,ASV7893,1,1,0,0,1,0,0
3988,ASV7898,1,0,0,1,1,0,0
3989,ASV7901,1,0,1,1,0,0,0
3990,ASV7934,0,0,0,0,1,1,1
3991,ASV7945,0,0,1,1,0,1,0
3992,ASV7983,0,0,1,0,1,1,0
3993,ASV7986,0,0,0,1,1,0,1
3994,ASV8006,0,0,1,0,0,1,1
3995,ASV8044,0,0,0,1,1,0,1
3996,ASV8053,0,1,1,0,0,1,0
3997,ASV8095,0,1,0,0,1,0,1
3998,ASV8115,0,0,1,0,0,1,1
3999,ASV8121,0,0,1,0,0,1,1
4000,ASV8148,0,1,0,1,1,0,0
4001,ASV8163,0,0,1,0,0,1,1
4002,ASV8172,0,0,1,0,1,1,0
4003,ASV8297,0,0,0,0,1,1,1
4004,ASV8332,0,1,1,0,0,1,0
4005,ASV8374,0,0,1,1,0,0,1
4006,ASV8381,1,1,0,0,0,0,1
4007,ASV8401,0,1,0,1,0,0,1
4008,ASV8424,0,0,1,1,0,1,0
4009,ASV8444,0,1,1,0,1,0,0
4010,ASV8524,0,0,1,1,1,0,0
4011,ASV8551,0,0,1,1,1,0,0
4012,ASV8554,0,0,1,1,0,1,0
4013,ASV8574,0,1,0,1,1,0,0
4014,ASV8588,0,0,1,1,0,0,1
4015,ASV8612,0,0,0,1,0,1,1
4016,ASV8627,0,0,0,1,0,1,1
4017,ASV8632,0,1,0,0,0,1,1
4018,ASV8663,1,0,1,1,0,0,0
4019,ASV8675,0,0,0,1,0,1,1
4020,ASV8701,0,1,1,0,0,1,0
4021,ASV8724,0,0,1,1,1,0,0
4022,ASV8765,0,1,1,0,0,1,0
4023,ASV8877,0,0,1,0,0,1,1
4024,ASV8887,0,1,0,1,0,0,1
4025,ASV8913,0,0,0,1,1,1,0
4026,ASV8916,0,0,1,0,1,1,0
4027,ASV8948,0,1,0,1,0,0,1
4028,ASV8969,0,1,1,0,0,0,1
4029,ASV8994,0,0,0,1,0,1,1
4030,ASV9026,0,0,0,1,1,0,1
4031,ASV9032,0,1,0,0,1,0,1
4032,ASV9079,1,0,1,0,0,1,0
4033,ASV9107,0,0,1,0,1,0,1
4034,ASV9120,0,0,1,1,0,1,0
4035,ASV9122,0,0,0,0,1,1,1
4036,ASV9136,0,1,1,0,0,1,0
4037,ASV9156,0,0,1,0,1,0,1
4038,ASV9240,0,0,0,1,1,0,1
4039,ASV9277,0,0,0,1,1,0,1
4040,ASV9296,0,1,0,1,0,0,1
4041,ASV9304,0,0,1,0,1,0,1
4042,ASV9339,0,0,0,1,1,0,1
4043,ASV9361,1,1,0,0,1,0,0
4044,ASV9363,0,0,0,1,1,0,1
4045,ASV9368,0,0,0,1,0,1,1
4046,ASV9412,0,1,1,0,1,0,0
4047,ASV9452,0,1,0,1,0,0,1
4048,ASV9491,0,0,0,1,0,1,1
4049,ASV9542,1,0,0,1,1,0,0
4050,ASV9578,0,0,1,0,1,0,1
4051,ASV9585,0,0,1,0,1,1,0
4052,ASV9597,0,0,1,1,0,0,1
4053,ASV9627,0,0,0,1,1,0,1
4054,ASV9668,1,1,1,0,0,0,0
4055,ASV9680,0,1,1,0,0,0,1
4056,ASV9685,0,1,0,0,0,1,1
4057,ASV9733,0,0,0,1,1,1,0
4058,ASV9740,0,1,0,0,1,0,1
4059,ASV9751,0,0,1,0,1,0,1
4060,ASV9754,0,1,1,0,0,1,0
4061,ASV9758,0,0,1,1,0,1,0
4062,ASV9810,0,1,0,1,1,0,0
4063,ASV9836,0,1,1,0,0,0,1
4064,ASV9877,0,1,0,1,0,0,1
4065,ASV9912,0,1,0,0,1,0,1
4066,ASV10076,1,0,0,1,0,0,1
4067,ASV10078,1,0,1,0,0,0,1
4068,ASV10092,0,1,0,1,0,1,0
4069,ASV10121,0,1,1,0,1,0,0
4070,ASV10136,0,0,1,0,0,1,1
4071,ASV10185,0,1,1,0,0,0,1
4072,ASV10195,0,0,1,1,0,0,1
4073,ASV10237,0,0,1,1,1,0,0
4074,ASV10245,0,1,1,0,1,0,0
4075,ASV10280,0,0,1,1,1,0,0
4076,ASV10282,0,1,0,0,0,1,1
4077,ASV10330,0,0,1,1,0,1,0
4078,ASV10331,0,0,0,1,1,0,1
4079,ASV10335,1,0,0,0,1,1,0
4080,ASV10375,0,1,0,0,0,1,1
4081,ASV10379,0,1,1,1,0,0,0
4082,ASV10396,0,0,1,0,0,1,1
4083,ASV10458,1,0,1,1,0,0,0
4084,ASV10482,0,0,1,1,0,0,1
4085,ASV10542,0,0,0,1,1,0,1
4086,ASV10592,0,0,1,1,1,0,0
4087,ASV10692,0,0,0,0,1,1,1
4088,ASV10693,0,0,0,1,1,0,1
4089,ASV10719,0,0,1,0,1,1,0
4090,ASV10733,0,0,1,0,0,1,1
4091,ASV10736,1,0,0,1,0,0,1
4092,ASV10738,0,1,1,1,0,0,0
4093,ASV10784,0,0,1,0,1,1,0
4094,ASV10804,0,1,1,1,0,0,0
4095,ASV10819,0,1,0,0,1,1,0
4096,ASV10834,0,0,1,1,0,0,1
4097,ASV10842,0,0,1,1,0,1,0
4098,ASV11015,0,0,1,0,0,1,1
4099,ASV11046,0,0,1,0,0,1,1
4100,ASV11053,0,0,0,1,0,1,1
4101,ASV11065,0,0,1,1,0,1,0
4102,ASV11115,1,0,1,0,0,0,1
4103,ASV11193,0,0,1,1,0,0,1
4104,ASV11244,0,0,1,1,0,0,1
4105,ASV11297,0,0,1,0,1,0,1
4106,ASV11299,0,0,0,0,1,1,1
4107,ASV11343,0,0,0,1,0,1,1
4108,ASV11377,1,0,1,1,0,0,0
4109,ASV11378,0,0,1,0,0,1,1
4110,ASV11398,0,0,1,0,0,1,1
4111,ASV11409,0,1,0,0,1,0,1
4112,ASV11412,0,1,0,0,1,1,0
4113,ASV11432,0,1,0,1,1,0,0
4114,ASV11472,0,0,0,1,1,0,1
4115,ASV11533,0,1,1,0,0,1,0
4116,ASV11540,1,1,0,0,0,0,1
4117,ASV11555,0,0,1,0,1,1,0
4118,ASV11559,1,1,0,1,0,0,0
4119,ASV11581,0,0,1,1,0,0,1
4120,ASV11613,0,1,1,0,0,0,1
4121,ASV11629,0,1,1,0,1,0,0
4122,ASV11630,0,0,1,1,1,0,0
4123,ASV11662,0,0,1,0,1,1,0
4124,ASV11731,0,0,0,1,0,1,1
4125,ASV11736,0,0,1,1,0,0,1
4126,ASV11738,1,0,0,1,0,0,1
4127,ASV11814,1,0,1,1,0,0,0
4128,ASV11821,0,0,1,1,1,0,0
4129,ASV11856,0,1,1,0,1,0,0
4130,ASV11885,0,0,0,1,1,0,1
4131,ASV11941,0,0,0,1,1,0,1
4132,ASV12000,0,1,0,1,0,0,1
4133,ASV12019,0,1,0,0,1,1,0
4134,ASV12043,0,1,1,0,0,1,0
4135,ASV12057,0,0,1,0,1,1,0
4136,ASV12068,0,0,1,1,0,0,1
4137,ASV12103,0,0,0,0,1,1,1
4138,ASV12123,0,1,0,1,0,1,0
4139,ASV12129,0,0,1,0,1,0,1
4140,ASV12319,0,1,1,0,0,0,1
4141,ASV12378,0,1,0,0,1,1,0
4142,ASV12425,0,0,1,0,0,1,1
4143,ASV12428,0,1,1,0,0,1,0
4144,ASV12449,0,1,0,1,1,0,0
4145,ASV12477,0,0,1,1,1,0,0
4146,ASV12540,0,0,1,0,1,1,0
4147,ASV12644,0,0,1,1,1,0,0
4148,ASV12659,0,1,0,1,1,0,0
4149,ASV12747,0,0,0,1,0,1,1
4150,ASV12821,0,0,0,1,0,1,1
4151,ASV12840,0,1,1,1,0,0,0
4152,ASV12876,0,1,1,1,0,0,0
4153,ASV12882,0,0,1,0,1,1,0
4154,ASV12895,0,1,0,1,0,1,0
4155,ASV12926,0,1,1,0,1,0,0
4156,ASV12966,1,0,0,1,1,0,0
4157,ASV13072,0,0,1,1,0,0,1
4158,ASV13093,0,0,0,1,1,0,1
4159,ASV13155,0,1,1,0,0,0,1
4160,ASV13191,0,1,1,0,0,1,0
4161,ASV13203,1,0,1,1,0,0,0
4162,ASV13250,1,0,1,0,0,1,0
4163,ASV13257,0,0,1,0,0,1,1
4164,ASV13323,0,1,0,1,1,0,0
4165,ASV13354,0,0,1,1,0,1,0
4166,ASV13356,0,0,1,0,1,1,0
4167,ASV13410,0,0,1,0,0,1,1
4168,ASV13416,0,0,1,0,1,0,1
4169,ASV13433,1,0,0,1,0,0,1
4170,ASV13461,0,0,1,0,1,1,0
4171,ASV13492,0,1,0,1,0,0,1
4172,ASV13528,0,1,0,1,0,0,1
4173,ASV13573,1,0,0,1,1,0,0
4174,ASV13589,0,0,1,0,0,1,1
4175,ASV13594,0,0,1,0,1,0,1
4176,ASV13616,0,1,0,1,0,0,1
4177,ASV13632,0,1,0,1,0,1,0
4178,ASV13648,0,0,0,1,0,1,1
4179,ASV13689,0,0,1,1,1,0,0
4180,ASV13727,0,1,0,1,0,1,0
4181,ASV13743,0,1,0,1,1,0,0
4182,ASV13746,0,1,0,0,1,0,1
4183,ASV13765,0,1,0,0,1,0,1
4184,ASV13770,0,0,1,1,0,1,0
4185,ASV13823,0,0,1,1,1,0,0
4186,ASV13925,1,0,0,1,0,0,1
4187,ASV13933,0,0,0,0,1,1,1
4188,ASV13958,0,0,1,0,1,1,0
4189,ASV13982,0,0,1,0,0,1,1
4190,ASV14290,0,1,0,1,1,0,0
4191,ASV14334,0,0,1,1,1,0,0
4192,ASV14353,0,0,1,0,0,1,1
4193,ASV14354,0,1,1,1,0,0,0
4194,ASV14444,0,0,0,1,0,1,1
4195,ASV14450,0,1,0,1,1,0,0
4196,ASV14462,1,1,0,1,0,0,0
4197,ASV14477,0,0,0,1,1,0,1
4198,ASV14480,0,0,0,0,1,1,1
4199,ASV14494,1,0,0,1,1,0,0
4200,ASV14499,0,1,0,0,1,0,1
4201,ASV14660,1,1,0,1,0,0,0
4202,ASV14797,0,0,1,0,0,1,1
4203,ASV14829,0,1,1,0,1,0,0
4204,ASV14839,1,0,1,0,0,0,1
4205,ASV14918,0,0,1,1,1,0,0
4206,ASV14947,0,0,1,1,1,0,0
4207,ASV15018,0,0,1,1,0,0,1
4208,ASV15085,0,0,0,1,1,0,1
4209,ASV15086,0,0,0,1,1,0,1
4210,ASV15107,0,0,0,1,0,1,1
4211,ASV15113,1,0,0,0,1,0,1
4212,ASV15119,0,1,0,0,1,1,0
4213,ASV15150,1,0,0,0,1,0,1
4214,ASV15209,0,0,1,0,0,1,1
4215,ASV15212,0,1,1,0,1,0,0
4216,ASV15213,1,1,0,0,0,0,1
4217,ASV15224,0,0,0,1,1,0,1
4218,ASV15230,0,0,1,0,1,1,0
4219,ASV15234,0,0,0,1,1,0,1
4220,ASV15300,0,0,1,1,1,0,0
4221,ASV15330,0,0,1,0,0,1,1
4222,ASV15356,0,0,1,1,0,1,0
4223,ASV15413,0,0,1,1,1,0,0
4224,ASV15418,0,1,1,0,1,0,0
4225,ASV15473,0,1,1,0,0,0,1
4226,ASV15478,0,1,0,1,1,0,0
4227,ASV15492,0,0,0,1,1,0,1
4228,ASV15531,0,1,0,0,1,0,1
4229,ASV15667,0,0,1,1,0,1,0
4230,ASV15716,0,0,1,0,1,0,1
4231,ASV15849,0,0,0,0,1,1,1
4232,ASV15867,0,0,1,0,1,0,1
4233,ASV15935,0,0,1,0,1,1,0
4234,ASV15944,0,1,1,0,0,1,0
4235,ASV15986,0,0,0,1,1,0,1
4236,ASV15992,0,1,1,0,0,1,0
4237,ASV16028,0,0,1,0,1,1,0
4238,ASV16108,0,0,1,1,0,0,1
4239,ASV16155,0,0,1,1,0,1,0
4240,ASV16176,0,1,0,1,1,0,0
4241,ASV16324,0,0,0,0,1,1,1
4242,ASV16390,0,0,1,0,1,1,0
4243,ASV16419,1,0,1,0,1,0,0
4244,ASV16432,0,0,1,1,0,1,0
4245,ASV16523,0,0,1,0,1,0,1
4246,ASV16547,0,1,1,0,0,1,0
4247,ASV16642,0,0,1,0,0,1,1
4248,ASV16708,1,1,0,0,0,1,0
4249,ASV16802,0,1,1,1,0,0,0
4250,ASV16815,1,0,0,0,1,0,1
4251,ASV16847,0,1,1,1,0,0,0
4252,ASV17006,0,0,0,0,1,1,1
4253,ASV17058,0,0,0,1,1,0,1
4254,ASV17084,1,1,0,0,0,0,1
4255,ASV17178,0,1,1,0,0,1,0
4256,ASV17190,0,1,0,0,1,0,1
4257,ASV17210,0,1,0,0,1,0,1
4258,ASV17244,0,1,1,0,0,1,0
4259,ASV17343,0,0,0,1,1,0,1
4260,ASV17367,0,1,1,0,0,1,0
4261,ASV17444,1,0,0,1,0,0,1
4262,ASV17498,0,1,1,1,0,0,0
4263,ASV17564,0,0,1,1,0,1,0
4264,ASV17572,0,1,1,0,0,1,0
4265,ASV17626,0,0,0,0,1,1,1
4266,ASV17674,1,0,0,0,1,0,1
4267,ASV17679,0,0,1,1,1,0,0
4268,ASV17869,0,1,0,1,0,1,0
4269,ASV17885,0,0,0,1,1,0,1
4270,ASV17901,0,0,1,0,1,0,1
4271,ASV17925,1,0,0,0,0,1,1
4272,ASV17926,1,1,0,0,0,0,1
4273,ASV18030,0,1,1,1,0,0,0
4274,ASV18070,0,0,1,1,0,0,1
4275,ASV18081,1,1,0,0,1,0,0
4276,ASV18128,0,0,1,1,0,0,1
4277,ASV18169,0,0,1,1,0,1,0
4278,ASV18229,0,0,1,1,0,1,0
4279,ASV18268,0,1,1,1,0,0,0
4280,ASV18301,1,0,1,0,0,0,1
4281,ASV18388,0,0,1,1,0,1,0
4282,ASV18402,1,1,1,0,0,0,0
4283,ASV18459,0,1,0,0,1,0,1
4284,ASV18631,1,0,1,0,0,0,1
4285,ASV18643,0,0,0,1,1,0,1
4286,ASV18690,0,0,0,1,1,0,1
4287,ASV18714,0,1,0,1,0,0,1
4288,ASV18739,1,0,1,0,1,0,0
4289,ASV18740,0,0,0,0,1,1,1
4290,ASV18741,0,0,1,1,0,0,1
4291,ASV18746,0,0,1,0,1,0,1
4292,ASV18943,0,0,1,1,0,0,1
4293,ASV18999,1,0,0,0,1,0,1
4294,ASV19001,0,0,1,1,0,1,0
4295,ASV19031,0,1,0,0,1,0,1
4296,ASV19032,1,0,0,1,1,0,0
4297,ASV19186,0,0,0,1,1,0,1
4298,ASV19190,0,1,1,0,1,0,0
4299,ASV19208,0,0,1,0,0,1,1
